"ID","Player","Unit"
"8607","Snerdis","Ingénieur"
"8608","Snerdis","Mélophores"
"8609","Snerdis","Caserne"
"8610","Snerdis","Chirurgien"
"8611","Snerdis","Eboueurs"
"8612","Snerdis","Egouts"
"8613","Snerdis","Derviches"
"8614","Snerdis","Redoute"
"8615","Snerdis","Arsenal"
"8616","Snerdis","Pâtures"
"8617","Snerdis","Sbires"
"8618","Snerdis","Daylami"
"8619","Snerdis","Ecuries"
"8620","Snerdis","Cimetière"
"8621","Snerdis","Collège d&apos;artisans"
"8622","Snerdis","Avant-coureur monté"
"8623","Snerdis","Donjon"
"8624","Snerdis","Brasserie"
"8625","Snerdis","Kamandaran"
"8626","Snerdis","Mausolée maudit"
"8627","Snerdis","Excubites"
"8628","Snerdis","Squelettes"
"8629","Snerdis","Fantômes"
"8630","Snerdis","Saloir"
"8631","Snerdis","Saboteur"
"8632","Snerdis","Hôpital"
"8633","Snerdis","Pyramide d&apos;Onyx"
"8634","Snerdis","Ruines hantées"
"8635","Snerdis","Momies"
"8636","Snerdis","Alchimiste"
"8637","Snerdis","Tailleur de pierre"
"8638","Snerdis","Assemblée"
"8639","Snerdis","Monastère"
"8640","Snerdis","Crypte"
"8641","Snerdis","Unité de génie"
"8642","Snerdis","Salar"
"8643","Snerdis","Goule"
"8644","Snerdis","Fortin"
"8645","Snerdis","Laboratoire"
"8646","Snerdis","Sépulcre"
"8647","Snerdis","Université"
"8648","Snerdis","Ecole de magie"
"8649","Snerdis","Comptoir marchand"
"8650","Snerdis","Paygan"
"8651","Snerdis","Bourgeois"
"8652","Snerdis","Place forte"
"8653","Snerdis","Maître-bâtisseur"
"8654","Snerdis","Manège"
"8655","Snerdis","Arène"
"8656","Snerdis","Camp d&apos;entraînement"
"8657","Snerdis","Château"
"8658","Snerdis","Transport de troupe"
"8659","Snerdis","Tisseur"
"8660","Snerdis","Palais d&apos;Or"
"8661","Snerdis","Calife de Ramauk"
"8662","Snerdis","Garde Califate"
"8663","Snerdis","Mumakil"
"8664","Snerdis","Ossuaire"
"8665","Snerdis","Route"
"8666","Snerdis","Abattoir"
"8667","Snerdis","Marché aux poissons"
"8668","Snerdis","Marin"
"8669","Snerdis","Constructeur naval"
"8670","Snerdis","Chantier naval"
"8671","Snerdis","Port"
"8672","Snerdis","Muwajjih"
"8673","Snerdis","Révolte"
"8674","Snerdis","Canal"
"8675","Snerdis","Avant-coureur (v)"
"8676","Snerdis","Mutamarrid"
"8677","Snerdis","Mutamarrid (v)"
"8678","Snerdis","Spahbod"
"8679","Snerdis","Caravaniers"
"8680","Snerdis","Guilde mahoud"
"8681","Snerdis","Infanterie Haradrim"
"8682","Snerdis","Mélophores (v)"
"8683","Snerdis","Garde Califate(v)"
"8684","Snerdis","Catacombes"
"8685","Snerdis","Mahoud Mercenaire"
"8686","Snerdis","Derviches (v)"
"8687","Snerdis","Académie du dogme"
"8688","Snerdis","Cirque"
"8689","Snerdis","Galère"
"8690","Snerdis","Héros squelettes"
"8691","Snerdis","Palissades"
"8692","Snerdis","Casemates"
"8693","Snerdis","Engin embarqué"
"8694","Snerdis","Artilleur"
"8695","Snerdis","Cavalerie Scythe"
"8696","Snerdis","Gabare"
"8697","Snerdis","Nécropole"
"8698","Snerdis","Entrepôt"
"8699","Snerdis","Bastion"
"8701","Snerdis","Démons"
"8702","Snerdis","Banshees"
"8703","Snerdis","Gargouilles"
"8704","Snerdis","Seigneur Liche"
"8705","Snerdis","Paygan (v)"
"8706","Snerdis","Revenants"
"8707","Snerdis","Cerbères"
"8708","Snerdis","Sanctuaire"
"8709","Snerdis","Murailles"
"8710","Snerdis","Kamandaran (v)"
"8711","Snerdis","Cathédrale"
"8712","Snerdis","Ruines"
"8713","Snerdis","Saint vivant"
"8714","Snerdis","Spahbod (v)"
"8715","Snerdis","Dresseur"
"8716","Snerdis","Garde chasse (v)"
"8717","Snerdis","Golem"
"8718","Snerdis","Essaim géant"
"8719","Snerdis","Sagittaires"
"8720","Snerdis","Crématorium"
"8721","Snerdis","Surta (v)"
"8722","Snerdis","Contre espionnage (v)"
"8723","Snerdis","Tribunal de justice"
"8724","Snerdis","Comte régnant"
"8725","Snerdis","Garde du corps (v)"
"8726","Snerdis","Charnier"
"8727","Snerdis","Assassin"
"8728","Snerdis","Ours brun"
"8729","Snerdis","Naturaliste"
"8730","Snerdis","Guerriers fétides"
"8731","Snerdis","Mulets"
"8732","Snerdis","Thermes"
"8733","Snerdis","Garde côte"
"8734","Snerdis","Bourgeoise"
"8735","Snerdis","Guerriers putrides"
"8736","Snerdis","Serf"
"8737","Snerdis","Rakashas"
"8738","Snerdis","Sage"
"8739","Snerdis","Chiffonnier"
"8740","Snerdis","Morgue"
"8741","Snerdis","Nécromancien"
"8742","Snerdis","Maison bourgeoise"
"8743","Snerdis","Avant-coureur monté (v)"
"8744","Snerdis","Hermétiste"
"8745","Snerdis","Infanterie Haradrim (v)"
"8746","Snerdis","Sagittaires (v)"
"8747","Snerdis","Cavalerie spectrale"
"8748","Snerdis","Affranchis"
"8749","Snerdis","Bagauds"
"8750","Snerdis","Bagauds (v)"
"8751","Snerdis","Vouivre"
"8752","Snerdis","Créature volante"
"8753","Snerdis","Herboriste"
"8755","Snerdis","Matériel de campagne"
"8756","Snerdis","Médecins de combat"
"8757","Snerdis","Médecins de combat (v)"
"8758","Snerdis","Armes enchantées"
"8759","Snerdis","Armes enchantées (v)"
"8760","Snerdis","Instructeur militaire"
"8761","Snerdis","Fossés"
"8762","Snerdis","Pièges mécaniques"
"8763","Snerdis","Douves"
"8765","Snerdis","Chasseur de sorcières"
"8766","Snerdis","Chasseur de sorcières (v)"
"8767","Snerdis","Mahoud Mercenaire (v)"
"8768","Snerdis","Bâtiment délabré"
"8769","Snerdis","Garde côte (v)"
"8770","Snerdis","Cavalerie Scythe (v)"
"8771","Snerdis","Mumakil (v)"
"8773","Snerdis","Cadavres mécanisés"
"8774","Snerdis","Hommes de paille"
"8775","Snerdis","Marin (v)"
"8777","Snerdis","Barge"
"8778","Snerdis","Combattants embarqués (v)"
"8779","Snerdis","Timonier"
"8780","Snerdis","Navire Fantôme"
"8781","Snerdis","Qursan (v)"
"8782","Snerdis","Sacs de jute"
"8783","Snerdis","Coffres"
"8784","Snerdis","Tonneau"
"8785","Snerdis","Brouillard de guerre"
"8786","Snerdis","Avaleur d&apos;ombres (v)"
"8787","Snerdis","Charbonnier"
"8788","Snerdis","Tanneur"
"8789","Snerdis","Braconnier"
"8790","Madmage","Capitaine Mercenaire (v)"
"8791","Guidoni","Pirate (v)"
"8850","Tievani","Garde chasse (v)"
"8851","Balthazar","Manants"
"8852","Balthazar","Gabare"
"8853","Balthazar","Forge"
"8856","Weisman","Homme d&apos;arme (v)"
"8865","Empire","Naturaliste"
"8866","Skoorbut","Guerriers Orcs"
"8867","Skoorbut","Vagabond"
"8868","Skoorbut","Ours brun"
"8872","Sasquash","Forge"
"8873","Sasquash","Cantinier"
"8874","Sasquash","Marché"
"8875","Wulfram","Manège"
"8876","Sasquash","Cages"
"8877","Maryl","Sorcier"
"8878","Sasquash","Infanterie gobline"
"8879","Gunther","Tonneau"
"8883","Sourire","Ruines"
"8885","Maryl","Archer"
"8886","Maryl","Garde chasse (v)"
"8887","Brumor","Cages"
"8889","Bakhtawar","Aire piègée"
"8890","Serenissime","Soigneur"
"8893","Bakhtawar","Braconnier"
"8894","Bakhtawar","Guide"
"8895","Brumor","Paysan"
"8896","Mcladdich","Entrepôt"
"8897","Calias","Gueux"
"8898","Calias","Barde (v)"
"8899","Calias","Ecuyer"
"8900","Vittel","Moulin"
"8902","Khader","Enclos"
"8903","Brumor","Charbonnage"
"8904","Lechacal","Tour d&apos;affût"
"8907","Calias","Combatants de paille"
"8908","Gobniu","Cages"
"8909","Main","Brigands (v)"
"8910","Kharn","Feu de camp"
"8911","Serenissime","Flibot"
"8912","Calias","Université"
"8913","Calias","Créature volante"
"8914","Torgiel","Cultiste"
"8915","Torgiel","Tadtruks"
"8917","Torgiel","Latrines publiques"
"8918","Carderon","Phalange"
"8919","Carderon","Manants"
"8920","Carderon","Ossuaire"
"8921","Lechacal","Latrines publiques"
"8922","Maryl","Cages"
"8923","Kharn","Scierie"
"8924","Broock","Forgeron"
"8925","Broock","Charbonnage"
"8926","Nehbnefer","Peltastes"
"8927","Nehbnefer","Peltastes (v)"
"8928","Zavatta","Rafleurs (v)"
"8929","Zavatta","Théâtre"
"8930","Edrik","Eclaireur monté"
"8931","Edrik","Vagabond"
"8934","Hatchepsout","Murtazik (v)"
"8935","Hatchepsout","Fidèle fanatique"
"8936","Hatchepsout","Amis Uniques"
"8937","Nehbnefer","Ermite"
"8938","Nehbnefer","Charbonnier"
"8939","Nehbnefer","Plantation"
"8940","Nehbnefer","Aqueduc"
"8947","Calias","Elevage d&apos;huîtres"
"8948","Brumor","Eclaireur"
"8951","Brumor","Carrière"
"8952","Brumor","Mine"
"8953","Brumor","Camp"
"8957","Maryl","Casemates"
"8958","Maryl","Fou"
"8959","Maryl","Manège"
"8960","Wulfram","Baudet"
"8961","Wulfram","Infirmerie"
"8962","Wulfram","Cimetière"
"8963","Gobniu","Grange"
"8969","Gunther","Taverne"
"8973","Calias","Homme d&apos;arme (v)"
"8974","Weisman","Barde (v)"
"8975","Weisman","Bâtisseur"
"8976","Merewenn","Homme d&apos;arme (v)"
"8977","Anjin","Entrepôt"
"8978","Wolfen","Grand wolfen"
"8979","Snerdis","Timonier (v)"
"8980","Anui","Forge"
"8981","Anui","Armurier"
"8982","Maryl","Banque"
"8983","Carderon","Marché aux esclaves"
"8984","Berthold","Mine Kobold"
"8985","Berthold","Kobolds"
"8987","Ennemi","Homme d&apos;arme (v)"
"8988","Ennemi","Marin (v)"
"8989","Ennemi","Mégalithe"
"8990","Wulfram","Affranchis"
"8991","Anjin","Sage"
"8992","Gaeghan","Eclaireur monté (v)"
"8994","Anjin","Forge"
"8995","Weisman","Mine d&apos;argent"
"9004","Wulfram","Ermite"
"9005","Calias","Général"
"9006","Wulfram","Saltimbanque"
"9007","Wulfram","Braconnier"
"9008","Wulfram","Bagauds"
"9009","Wulfram","Reclusoir"
"9010","Nkogo","Mine Kobold"
"9011","Nkogo","Kobolds"
"9012","Libres","Barde"
"9013","Libres","Bagauds"
"9014","Libres","Vagabond"
"9016","Libres","Contre espionnage"
"9018","Merewenn","Ménestrel"
"9019","Libres","Phalange"
"9020","Libres","Garde Califate"
"9021","Anjin","Archer (v)"
"9023","Gunnar","Pâtures"
"9024","Skoorbut","Bucheron"
"9025","Sourire","Rafleurs (v)"
"9028","Vlichtwasser","Gueux"
"9029","Vlichtwasser","Canot"
"9030","Vlichtwasser","Flibustier"
"9031","Empire","Soigneur"
"9032","Weisman","Conscrits"
"9033","Shwarzkoff","Pavois (v)"
"9034","Sasquash","Infirmerie"
"9035","Mahoud","Charrette à boeufs"
"9039","Monstres","Repaire"
"9040","Monstres","Gnome"
"9041","Grosbil","Serf"
"9042","Grosbil","Prospecteur"
"9043","Wolfen","Berserkers (v)"
"9044","Wolfen","Armurerie"
"9045","Majid","Irrigation"
"9046","Weisman","Académie du dogme"
"9047","Murmure","Barbares (v)"
"9051","Bakhtawar","Mahoud revenu"
"9052","Mahoud","Bagauds (v)"
"9053","Creatures","Crypte abandonnée"
"9054","Lear","Tour d&apos;affût"
"9055","Vittel","Canot"
"9056","Vittel","Tour de guet"
"9057","Vittel","Irrigation"
"9059","Vlichtwasser","Rafleurs (v)"
"9060","Tievani","Guerriers elfe (v)"
"9062","Mahoud","Tailleur de pierre"
"9064","Mahoud","Papeterie"
"9065","Weisman","Archer (v)"
"9066","Lear","Homme d&apos;arme (v)"
"9067","Maryl","Enquêteur"
"9070","Cook","Grenier"
"9071","Cook","Irrigation"
"9073","Bakhtawar","Ecumeur"
"9074","Bakhtawar","Seigneur de guerre (v)"
"9075","Mahoud","Porte étandard"
"9076","Mahoud","Village Mahoud"
"9077","Gunnar","Eclaireur"
"9078","Bambourk","Gobelins (v)"
"9079","Wulfram","Eclaireur monté (v)"
"9080","Empire","Pistolier monté (v)"
"9081","Darh","Ruines hantées"
"9082","Darh","Mine d&apos;argent"
"9083","Darh","Mine d&apos;or"
"9084","Calias","Unité de génie"
"9085","Balthazar","Pavois"
"9088","Bakhtawar","Barbier"
"9089","Mahoud","Barbier"
"9090","Serenissime","Ours noir"
"9091","Serenissime","Ecuyer"
"9092","Serenissime","Engin enchanté"
"9093","Serenissime","Saboteur (v)"
"9094","Darh","Tanneur"
"9095","Ennemi","Crypte"
"9096","Ennemi","Dévot"
"9097","Ennemi","Cages à corbeaux"
"9098","Ennemi","Autel sacrificiel"
"9100","Mahoud","Hospice"
"9101","Empire","Scouts"
"9102","Empire","Cavalerie légère (v)"
"9103","Torgiel","Hermétiste"
"9104","Tragor","Phare"
"9105","Empire","Séminaire"
"9114","Zavatta","Dévot"
"9115","Zavatta","Clairière sacrée"
"9116","Torgiel","Charrette à bras"
"9117","Guidoni","Gremlins"
"9118","Guidoni","Flibustier"
"9119","Guidoni","Araignées géantes"
"9121","Bambourk","Moulin à eau"
"9122","Gunnar","Ecuries"
"9125","Tievani","Pirate (v)"
"9128","Lechacal","Ruines"
"9129","Construct","Boulangerie"
"9130","Construct","Pavois (v)"
"9132","Lear","Bâtiment délabré"
"9133","Lear","Braconnier"
"9134","Serenissime","Atelier mécanisé"
"9135","Broock","Plantation"
"9136","Broock","Cages"
"9137","Broock","Pâtures"
"9140","Mcladdich","Lépreux"
"9141","Berthold","Bâtiment délabré"
"9142","Berthold","Echoppe"
"9144","Sourire","Personnalité captive"
"9148","Corwin","Coffre-fort"
"9149","Zavatta","Arène"
"9150","Kharn","Latrines publiques"
"9151","Edrik","Forge"
"9152","Kharn","Paysan"
"9153","Edrik","Armurier"
"9154","Mahoud","Porte étandard (v)"
"9155","Wulfram","Canot"
"9156","Mahoud","Vivandier"
"9157","Snerdis","Clairon"
"9158","Wulfram","Minautore (v)"
"9159","Morjul","Derviches (v)"
"9160","Morjul","Guilde mahoud"
"9161","Kharn","Homme d&apos;arme"
"9164","Snerdis","Bâtisseur"
"9165","Snerdis","Charrette à boeufs"
"9166","Gowryn","Hallebardier"
"9167","Gowryn","Gueux"
"9168","Gowryn","Bibliothèque"
"9170","Grosbil","Tour de guet"
"9171","Grosbil","Puits"
"9173","Nkogo","Manants"
"9174","Nkogo","Armes enchantées"
"9175","Vlichtwasser","Engin embarqué"
"9176","Vlichtwasser","Pavois (v)"
"9177","Sourire","Eclaireur monté (v)"
"9178","Vlichtwasser","Artilleur (v)"
"9179","Vlichtwasser","Etat major (v)"
"9181","Construct","Boulanger"
"9187","Gunther","Prostituée"
"9188","Vittel","Latrines publiques"
"9189","Balthazar","Moulin à eau"
"9191","Serenissime","Vivandier"
"9192","Calias","Personnalité captive"
"9193","Darh","Vivandier"
"9196","Kharn","Bâtiment délabré"
"9197","Kharn","Ferme"
"9198","Torgiel","Mitrailleuse gobling"
"9200","Mahoud","Bâtisseur"
"9201","Wulfram","Vivandier"
"9202","Mahoud","Réserve"
"9203","Bakhtawar","Réserve"
"9206","Anjin","Réserve"
"9207","Anui","Réserve"
"9209","Wulfram","Pavois (v)"
"9210","Arenui","Réserve"
"9213","Balthazar","Réserve"
"9214","Bambourk","Réserve"
"9215","Baronne","Réserve"
"9216","Berthold","Réserve"
"9217","Broock","Réserve"
"9218","Brumor","Réserve"
"9219","Calias","Réserve"
"9221","Carderon","Réserve"
"9223","Construct","Réserve"
"9225","Cook","Réserve"
"9227","Darh","Réserve"
"9228","Dent","Réserve"
"9231","Edrik","Réserve"
"9232","Empire","Réserve"
"9233","Ennemi","Réserve"
"9235","Florestan","Réserve"
"9237","Galael","Réserve"
"9238","Gobniu","Réserve"
"9239","Godrick","Réserve"
"9241","Gowryn","Réserve"
"9242","Grosbil","Réserve"
"9243","Gunnar","Réserve"
"9246","Zavatta","Réserve"
"9248","Khader","Réserve"
"9249","Babotchkine","Réserve"
"9252","Khardor","Réserve"
"9253","Kharn","Réserve"
"9255","Nehbnefer","Réserve"
"9257","Hatchepsout","Réserve"
"9258","Lear","Réserve"
"9259","Snerdis","Réserve"
"9260","Lechacal","Réserve"
"9261","Main","Réserve"
"9262","Majid","Réserve"
"9263","Maryl","Réserve"
"9264","Mcladdich","Réserve"
"9265","Merewenn","Réserve"
"9266","Morjul","Réserve"
"9267","Murmure","Réserve"
"9268","Oeil","Réserve"
"9270","Orkomercial","Réserve"
"9271","Nkogo","Réserve"
"9272","Oswald","Réserve"
"9274","Plum","Réserve"
"9276","Samael","Réserve"
"9277","Sasquash","Réserve"
"9278","Sephar","Réserve"
"9279","Serenissime","Réserve"
"9280","Skoorbut","Réserve"
"9281","Sourire","Réserve"
"9283","Tievani","Réserve"
"9284","Torgiel","Réserve"
"9285","Uruk","Réserve"
"9286","Vittel","Réserve"
"9287","Vlichtwasser","Réserve"
"9288","Weisman","Réserve"
"9289","Wolfen","Réserve"
"9290","Wulfram","Réserve"
"9292","Brumor","Fermier"
"9293","Broock","Pêcheur"
"9294","Khader","Combattants libres"
"9295","Corwin","Fourbisserie"
"9296","Carderon","Chiens de chasse"
"9297","Tievani","Ecuyer (v)"
"9300","Bambourk","Guerriers Orcs (v)"
"9301","Sasquash","Coffres"
"9302","Wulfram","Garde du corps (v)"
"9303","Gadaviel","Coffre-fort"
"9304","Bambourk","Infanterie gobline"
"9305","Vlichtwasser","Tortue (v)"
"9306","Anahin","Trouvère"
"9307","Tievani","Flibustier"
"9313","Monstres","Pirate (v)"
"9314","Monstres","Flibot"
"9315","Monstres","Flibustier"
"9320","Arenui","Archer (v)"
"9321","Arenui","Gueux"
"9322","Snerdis","Manants"
"9323","Wulfram","Sentinelle"
"9324","Tievani","Esclave"
"9325","Tievani","Serf"
"9327","Maryl","Auberge"
"9328","Nehbnefer","Gueux"
"9329","Nehbnefer","Lépreux"
"9330","Lear","Latrines publiques"
"9331","Lear","Armurier"
"9332","Lear","Irrigation"
"9333","Lear","Plantation"
"9334","Hatchepsout","Chevaux de trait"
"9335","Shwarzkoff","Puits"
"9338","Creatures","Cyclope"
"9341","Balthazar","Pavois (v)"
"9342","Corwin","Dards de l&apos;écrin"
"9343","Corwin","Limier"
"9344","Anjin","Marin"
"9346","Gunnar","Garde côte"
"9347","Wulfram","Armes enchantées"
"9348","Wulfram","Ours noir"
"9349","Maryl","Tour de garde"
"9350","Maryl","Motte castrale"
"9351","Maryl","Sentinelle"
"9352","Wulfram","Scène"
"9353","Nkogo","Canot"
"9355","Kharn","Plantation"
"9356","Wulfram","Camp"
"9357","Anjin","Armurier"
"9358","Anjin","Maître forgeron"
"9359","Anjin","Mendiant"
"9361","Edrik","Sage"
"9362","Edrik","Estrade"
"9363","Weisman","Tortue (v)"
"9364","Mahoud","Avant-coureur monté (v)"
"9365","Gowryn","Contre espionnage"
"9366","Godrick","Pêcheur"
"9367","Godrick","Echoueur"
"9368","Godrick","Fermier"
"9369","Godrick","Ferme"
"9370","Godrick","Phare"
"9371","Brumor","Ferme"
"9372","Balthazar","Lancier"
"9373","Anjin","Bâtisseur"
"9376","Godrick","Chantier naval"
"9377","Empire","Artiste"
"9378","Empire","Lépreux"
"9380","Wulfram","Archer"
"9381","Wulfram","Armes enchantées (v)"
"9383","Merewenn","Vagabond"
"9384","Sasquash","Manants"
"9385","Sasquash","Ermite"
"9386","Sasquash","Reclusoir"
"9387","Gobniu","Armurier"
"9388","Baronne","Charbonnier"
"9389","Gunther","Bâtisseur"
"9390","Broock","Grange"
"9391","Majid","Orpailleur"
"9392","Majid","Esclave"
"9394","Maryl","Gueux"
"9395","Lechacal","Auxiliaires Barbares (v)"
"9398","Vlichtwasser","Fortification de campagne"
"9399","Guidoni","Bâtisseur"
"9400","Lear","Firebolgs"
"9401","Gunnar","Eclaireur monté"
"9403","Empire","Caporal"
"9404","Empire","Vivandier"
"9405","Vlichtwasser","Clairon"
"9406","Vlichtwasser","Sentinelle"
"9407","Carderon","Lépreux"
"9408","Carderon","Esclave vendu"
"9409","Morjul","Gueux"
"9410","Morjul","Mahoud Mercenaire"
"9411","Maryl","Garde côte"
"9412","Lear","Tisserand"
"9413","Empire","Contre espionnage (v)"
"9414","Empire","Institut des sciences"
"9415","Vlichtwasser","Tisserand"
"9416","Brumor","Mendiant"
"9418","Brumor","Grange"
"9419","Gobniu","Armurerie"
"9420","Brumor","Elevage"
"9421","Vlichtwasser","Ingénieur militaire (v)"
"9427","Majid","Coffres"
"9428","Brumor","Pâtures"
"9429","Gowryn","Eboueurs"
"9430","Gowryn","Agitateur"
"9431","Calias","Ingénieur militaire"
"9433","Gaeghan","Tour de guet"
"9435","Sourire","Mercenaire (v)"
"9436","Guidoni","Timonier (v)"
"9437","Empire","Flibot"
"9438","Empire","Armure mécanisée (v)"
"9439","Empire","Flibustier"
"9440","Empire","Timonier (v)"
"9441","Vlichtwasser","Bricole"
"9442","Lechacal","Cultiste"
"9443","Lechacal","Lépreux"
"9444","Sasquash","Fouinards"
"9445","Mcladdich","Mine"
"9446","Mcladdich","Cimetière marin"
"9447","Merewenn","Entrepôt"
"9448","Merewenn","Atelier de tisserand"
"9452","Kharn","Mineur"
"9453","Sephar","Assassin (v)"
"9454","Main","Rafleurs (v)"
"9455","Tragor","Constructeur naval"
"9456","Bambourk","Boulangerie"
"9457","Edrik","Prêtre"
"9458","Torgiel","Trébuchet"
"9459","Vittel","Papeterie"
"9460","Wolfen","Vagabond"
"9461","Homme","Homme d&apos;arme"
"9462","Brumor","Verger"
"9463","Brumor","Ecuries"
"9464","Brumor","Moulin"
"9465","Berthold","Gueux"
"9466","Brumor","Eclaireur monté"
"9468","Calias","Destrier"
"9469","Lechacal","Champion des clans"
"9470","Lechacal","Archer"
"9471","Calias","Armes enchantées"
"9472","Lechacal","Aire piègée"
"9473","Bakhtawar","Ermite"
"9474","Bakhtawar","Lépreux"
"9475","Bakhtawar","Gueux"
"9476","Torgiel","Charrette à boeufs"
"9477","Berthold","Coffres"
"9479","Grosbil","Latrines publiques"
"9481","Hatchepsout","Gueux"
"9482","Hatchepsout","Lépreux"
"9483","Anjin","Flibot"
"9484","Brumor","Forgeron"
"9486","Gobniu","Phare"
"9489","Sephar","Puits"
"9490","Merewenn","Marin (v)"
"9492","Nehbnefer","Fléau d&apos;armes"
"9493","Nehbnefer","Fléau d&apos;armes (v)"
"9495","Nehbnefer","Frondeurs"
"9496","Nehbnefer","Frondeurs (v)"
"9497","Construct","Bâtiment délabré"
"9498","Bakhtawar","Voltigeurs Mahoud"
"9499","Kharn","Chasseur"
"9500","Lear","Armurier (v)"
"9501","Wolfen","Bricole"
"9502","Lear","Ruines"
"9503","Balthazar","Cages à corbeaux"
"9516","Bakhtawar","Personnalité captive"
"9518","Empire","Canot"
"9520","Khader","Marchand"
"9521","Serenissime","Canot"
"9522","Bakhtawar","Armurerie"
"9523","Kharn","Pêcheur"
"9524","Darh","Gueux"
"9525","Morjul","Moulin à eau"
"9526","Morjul","Séminaire"
"9529","Morjul","Navire Fantôme"
"9530","Morjul","Frondeurs"
"9531","Morjul","Frondeurs (v)"
"9532","Serenissime","Brigantin"
